age,education-num,marital-status,occupation,sex,capital-gain,native-country
42,13,5,7,0,0,38
47,9,2,9,0,7298,38
30,13,2,9,1,0,38
44,5,0,7,0,0,38
60,10,2,9,1,7298,38
25,9,4,5,1,0,38
49,9,2,2,1,0,38
43,14,2,3,1,0,38
20,6,4,5,1,0,38
25,9,4,7,0,114,38
23,10,4,7,1,0,25
52,13,2,9,1,0,38
44,13,2,3,1,0,38
57,10,5,0,0,0,38
60,14,2,3,1,0,38
53,16,2,9,1,0,38
21,10,2,0,1,0,38
31,8,2,11,0,0,38
33,14,2,9,0,0,38
36,13,2,9,1,0,38
47,13,2,9,1,0,20
44,10,0,0,0,0,38
49,4,4,9,1,0,38
53,16,2,9,1,0,38
28,10,0,0,0,0,38
54,9,0,4,1,14344,38
61,9,2,7,1,0,38
22,10,3,0,0,0,38
23,12,4,9,1,0,38
51,9,2,12,1,7298,38
41,10,0,2,1,0,38
38,10,4,11,1,0,38
20,10,4,3,1,0,38
48,13,3,3,1,0,22
42,12,2,12,1,0,38
26,13,4,9,0,0,38
49,9,2,2,1,0,38
24,13,4,9,1,10520,38
40,13,2,11,1,0,38
58,13,2,4,1,0,38
40,9,2,4,1,0,38
46,13,2,11,1,0,38
45,13,0,0,0,0,10
44,13,2,12,1,0,38
57,8,2,13,1,7688,38
37,13,2,3,1,0,38
41,13,0,0,0,0,38
31,10,4,0,0,0,38
27,13,2,2,1,0,38
23,10,2,12,1,0,38
56,13,4,9,0,2907,4
36,9,2,6,1,0,38
27,9,5,5,1,0,38
37,10,2,2,1,0,38
36,9,5,7,0,0,38
32,10,4,2,1,0,38
33,13,2,0,1,0,29
26,10,4,12,0,0,38
46,16,4,9,0,0,38
57,9,0,7,0,0,38
33,9,2,3,0,5178,38
38,9,2,2,1,0,38
39,9,0,2,1,2174,38
45,10,2,2,1,0,38
66,10,2,0,1,0,38
25,9,4,13,1,0,25
34,11,4,2,0,0,38
55,9,2,2,1,0,38
52,9,2,10,1,0,38
35,13,2,7,1,0,38
57,10,2,9,1,0,38
28,10,2,2,1,0,38
36,9,2,2,1,7688,38
59,16,2,9,1,0,38
58,12,0,0,0,0,38
51,10,2,9,1,0,38
41,9,5,7,0,0,25
46,9,2,6,1,0,38
56,10,2,3,1,0,38
50,11,2,12,1,0,38
51,12,5,7,0,0,38
40,9,4,5,1,0,20
49,13,2,9,1,0,3
29,8,2,13,1,0,25
34,10,2,7,1,7298,38
40,13,2,11,1,0,38
39,13,2,9,1,0,38
31,9,0,2,1,0,38
58,9,6,11,1,0,38
68,4,2,0,1,0,38
43,13,2,9,1,0,38
54,13,2,11,1,0,38
45,13,2,10,1,0,18
45,13,2,3,1,0,38
24,9,2,2,1,0,38
46,9,0,3,1,0,38
46,11,2,12,1,0,38
58,13,2,9,1,0,38
27,9,2,11,1,0,38
57,9,2,3,1,0,38
59,16,2,11,1,0,38
42,13,2,0,1,0,38
51,16,2,9,0,0,38
50,10,0,7,1,0,29
46,13,2,11,1,0,18
48,9,2,2,1,0,38
44,13,4,9,0,0,38
54,9,4,9,1,0,38
28,9,2,2,1,0,38
40,13,3,7,1,0,25
41,10,2,11,0,14344,38
60,9,2,7,1,0,38
49,9,2,2,1,0,38
39,9,2,2,1,0,38
44,14,2,9,0,4386,38
53,9,2,11,1,0,38
40,10,0,0,0,0,38
49,9,2,13,1,0,38
57,16,2,9,1,0,38
51,9,2,5,1,4386,38
38,13,2,11,1,0,38
51,9,2,0,1,0,38
55,14,2,9,1,0,38
33,10,2,11,1,0,38
45,9,4,13,0,0,38
67,9,6,3,0,15831,38
50,13,4,9,0,0,38
41,10,2,2,1,0,38
46,13,2,9,1,0,38
31,9,4,2,1,0,38
22,9,4,9,0,0,38
54,10,2,9,1,0,38
22,9,4,4,1,0,38
40,14,2,3,1,0,38
58,15,2,9,1,0,38
36,12,2,2,1,0,38
35,11,2,3,0,0,38
48,10,2,10,1,0,38
36,10,2,3,1,0,38
43,10,0,11,1,0,38
36,9,2,3,1,0,38
44,10,2,3,1,0,38
47,14,2,3,1,0,38
28,9,2,2,1,0,38
25,10,4,9,1,0,38
28,9,2,13,1,0,38
49,11,4,3,0,0,38
35,13,2,3,1,0,38
63,12,2,11,1,0,38
21,10,4,0,1,0,38
48,9,2,11,1,0,38
48,14,2,11,1,0,18
56,9,2,13,1,0,38
51,13,2,9,1,0,38
61,13,2,3,1,5240,38
24,13,1,9,0,0,38
50,10,2,11,1,0,38
53,13,0,3,0,0,38
29,9,2,13,1,0,38
32,10,0,0,1,0,38
28,3,4,7,0,0,25
46,12,2,2,1,0,38
40,13,2,11,1,0,38
41,9,2,2,1,0,38
30,10,0,3,0,0,38
37,9,4,3,0,0,38
47,9,2,6,0,0,38
34,9,2,6,1,0,38
68,13,2,9,1,0,38
20,10,4,7,1,0,38
40,12,0,3,0,0,38
30,10,0,10,0,0,38
47,9,2,9,1,0,10
28,9,2,6,1,0,38
35,5,2,4,1,0,38
17,7,4,0,0,0,38
21,10,4,7,0,0,38
47,11,2,3,0,0,38
53,14,0,9,0,0,38
37,8,4,7,0,0,38
35,9,2,11,1,0,38
37,9,0,4,1,0,38
21,9,4,7,1,0,38
38,15,2,9,1,0,38
51,10,0,9,1,0,38
46,14,2,9,1,0,38
22,10,5,11,0,0,38
33,11,4,2,1,0,38
31,13,2,3,1,0,38
41,14,2,9,1,0,38
59,6,2,13,1,0,38
51,10,0,0,0,0,38
27,13,4,12,0,0,38
45,9,2,2,1,0,38
33,9,2,2,1,0,38
55,13,6,6,0,0,38
27,13,4,5,1,0,38
31,13,0,2,0,0,38
55,9,2,2,1,7688,38
62,10,2,1,1,9386,38
45,9,3,4,1,0,38
31,5,4,6,1,0,38
37,11,2,11,1,0,38
44,13,2,2,1,0,38
48,10,4,5,1,0,38
57,5,2,2,1,0,38
39,9,2,7,0,0,38
43,9,2,2,1,0,38
43,9,2,3,1,0,38
47,13,0,0,0,0,38
62,9,0,0,0,0,38
24,13,4,6,1,0,38
45,9,0,3,1,0,38
43,10,2,5,1,0,11
40,13,2,11,1,0,38
37,10,2,2,1,0,38
45,10,2,13,1,7298,38
32,14,2,9,1,0,38
32,10,2,9,1,7298,38
44,10,2,9,1,0,38
50,13,2,3,1,0,38
65,9,2,12,1,0,38
46,9,2,0,0,0,38
25,9,2,13,1,0,38
57,13,2,9,1,0,18
66,5,2,0,1,0,38
30,10,2,7,0,0,38
19,9,4,11,1,4101,38
32,10,0,3,0,0,38
37,12,2,11,1,0,38
51,15,4,9,1,0,38
23,13,4,3,0,0,38
42,14,2,9,1,0,38
34,9,2,0,1,0,38
55,10,2,11,1,0,1
53,5,4,2,1,0,22
44,14,2,9,1,0,38
53,9,2,2,1,0,38
25,10,4,7,1,0,38
41,12,2,6,1,0,38
32,9,2,2,1,0,38
30,13,4,3,1,14084,38
47,9,2,6,1,7298,38
50,14,2,9,0,0,38
61,9,2,6,1,0,38
36,9,2,0,0,0,38
20,10,4,0,0,0,38
55,10,2,9,1,0,38
40,13,2,3,1,0,38
48,16,2,9,1,0,38
53,14,2,9,0,15024,38
59,12,2,0,1,0,38
46,9,2,0,0,7688,38
39,9,2,2,1,0,38
78,15,2,9,1,0,38
41,11,2,0,0,7688,38
27,13,2,3,1,0,38
25,9,4,11,0,0,3
37,10,2,11,1,0,38
19,12,4,3,0,0,38
37,13,2,9,0,7688,38
51,9,2,2,1,0,38
31,9,0,0,0,0,38
52,10,2,2,1,0,38
38,13,2,9,0,7688,38
35,14,2,9,0,0,38
59,10,4,3,0,0,38
32,9,2,6,1,0,38
55,10,2,12,1,0,38
27,9,4,5,1,0,38
29,9,4,7,1,0,38
42,10,2,11,1,0,38
37,13,2,9,0,0,38
28,9,4,5,1,0,38
51,9,2,2,1,7298,38
50,11,1,3,0,14344,38
36,11,1,9,1,0,38
38,10,2,3,1,0,38
34,15,4,12,1,0,18
60,9,2,11,0,0,38
46,10,0,3,0,0,38
45,13,2,3,1,0,38
46,10,4,3,0,0,38
48,9,2,2,1,0,38
47,13,2,3,1,0,38
58,13,2,3,1,0,38
57,12,6,0,0,0,38
49,10,0,0,0,0,38
50,9,2,5,1,0,38
25,9,0,2,1,0,38
45,13,0,3,1,0,38
50,14,2,9,1,7688,38
19,10,4,7,0,0,38
41,13,2,3,1,7298,38
24,9,2,5,1,0,38
44,10,2,0,0,0,38
21,11,4,2,1,0,38
52,9,2,4,1,0,25
51,9,2,2,1,0,38
47,9,2,0,0,0,38
58,9,2,13,1,0,38
26,10,4,0,0,0,38
26,13,4,9,0,8614,38
32,10,3,13,0,0,38
50,7,4,2,1,0,38
37,6,2,6,1,0,25
29,10,2,2,1,0,38
46,14,6,9,0,0,38
56,13,2,9,1,3103,38
36,14,4,9,0,0,38
24,9,0,3,0,0,38
39,13,2,0,1,0,38
23,9,4,2,1,0,3
40,9,2,9,1,0,38
38,9,0,3,1,0,38
35,13,2,11,1,0,38
29,9,2,2,1,0,38
28,9,2,3,1,0,38
50,13,2,3,1,0,38
29,13,4,3,0,0,38
21,10,4,7,1,0,27
47,13,2,2,1,15024,38
37,9,2,2,1,0,38
41,9,2,2,1,0,38
35,13,2,11,1,0,38
53,9,2,13,1,0,38
22,6,4,0,0,0,38
25,13,4,3,1,0,35
66,15,2,9,1,10605,38
55,11,2,3,1,0,38
54,10,2,3,1,0,38
27,10,4,10,1,0,38
21,10,4,13,1,0,38
34,14,4,9,0,0,35
43,10,2,6,0,13550,38
62,9,2,6,1,0,38
46,11,2,3,1,15024,38
46,14,2,9,1,15024,38
27,9,2,11,1,0,38
42,9,0,11,1,1151,38
42,9,0,6,1,0,38
28,13,2,7,1,0,38
41,13,5,2,1,0,38
30,9,2,12,1,0,38
35,10,2,3,1,0,38
36,10,5,0,0,0,38
32,7,0,0,0,0,38
29,9,2,6,1,0,38
46,14,2,3,1,0,38
27,9,4,5,1,0,38
42,10,2,10,1,0,38
60,9,2,2,1,15024,38
28,13,4,0,0,0,38
53,10,6,11,0,0,38
36,10,2,10,1,5178,38
33,15,2,9,1,0,38
53,9,2,9,1,0,38
62,11,2,3,1,15024,38
56,9,2,13,1,0,38
30,8,4,2,1,0,38
34,9,4,0,1,0,38
48,9,2,2,1,0,38
32,11,2,13,1,0,38
32,9,2,2,1,0,38
39,9,2,2,1,0,38
59,13,2,3,1,0,38
46,10,0,11,1,0,38
23,13,4,0,0,0,38
53,9,2,6,1,0,38
25,13,4,3,1,0,38
54,10,0,3,0,0,38
20,10,4,7,1,0,38
30,10,4,0,1,0,38
28,9,0,4,1,0,38
43,9,1,2,0,0,38
51,10,2,2,1,0,38
52,10,2,3,1,0,38
23,11,4,0,0,0,38
45,10,2,2,1,0,38
65,5,2,2,1,0,38
48,13,2,3,1,15024,38
31,9,0,2,1,0,38
49,14,2,9,1,0,38
22,12,4,13,1,0,38
34,10,5,0,0,0,38
29,9,4,2,1,0,38
22,9,4,0,0,0,38
57,10,2,11,1,0,38
41,10,4,3,0,0,38
58,13,0,9,0,0,38
30,13,2,11,1,0,38
34,9,4,0,0,4865,38
41,8,2,5,1,0,38
39,10,0,0,0,0,38
41,14,4,3,1,0,38
21,10,4,6,1,0,38
31,13,0,9,1,0,38
22,10,4,7,1,0,38
64,9,2,3,1,0,38
40,13,2,11,1,0,38
38,5,2,0,1,0,38
29,12,4,11,0,0,38
41,9,2,13,1,0,38
42,10,0,3,0,0,38
52,12,2,10,1,0,38
48,14,0,3,0,0,38
32,12,2,0,1,0,38
29,10,2,12,1,0,38
41,9,4,0,0,0,38
54,9,4,0,1,0,38
49,9,2,7,0,0,38
61,9,2,2,1,0,38
38,9,2,3,1,0,38
20,10,4,7,1,0,38
39,12,4,9,1,0,38
50,10,6,9,1,0,38
47,9,2,3,1,0,38
36,14,2,9,1,0,38
44,8,4,13,1,0,38
62,13,0,11,1,99999,38
41,13,2,3,1,0,38
27,13,4,0,1,0,38
38,9,4,9,1,0,38
37,9,2,2,1,0,38
26,10,2,11,1,0,38
31,10,2,2,1,0,38
50,15,2,9,1,0,38
72,10,6,11,1,0,38
43,12,2,12,1,0,38
44,13,2,3,1,0,38
21,9,5,7,0,0,38
40,9,4,11,1,0,38
42,10,2,3,0,7298,38
36,9,0,2,1,0,38
31,14,2,3,1,0,38
22,10,4,0,1,0,38
47,13,2,3,1,0,38
37,10,2,9,1,0,38
22,12,4,7,0,0,38
32,13,4,9,1,0,38
57,16,2,9,1,0,38
43,11,2,2,1,0,38
64,7,2,2,1,0,38
29,9,4,13,1,0,38
45,13,4,9,0,0,10
52,13,2,11,1,0,38
29,13,2,9,1,0,38
33,14,2,9,1,0,38
43,9,2,13,1,0,38
25,9,4,6,1,0,38
51,9,0,10,1,0,38
31,9,2,0,0,0,38
46,11,2,2,1,15024,38
53,9,0,12,1,0,38
36,13,2,9,1,0,38
49,9,0,2,1,0,38
51,9,4,0,0,0,38
36,9,2,4,1,0,38
51,7,2,4,1,0,38
32,13,2,3,1,0,38
23,10,4,0,0,0,38
27,10,2,3,1,7688,38
45,10,4,4,1,0,38
34,9,4,0,0,0,38
32,10,2,3,1,0,38
31,4,5,2,0,0,38
62,9,0,6,0,2174,38
31,9,4,2,1,0,38
21,9,4,5,1,3674,38
43,9,2,10,1,0,38
31,13,0,9,0,0,38
37,10,2,2,1,5178,38
32,13,2,3,0,0,38
55,9,0,0,1,0,38
52,15,2,9,1,99999,38
30,9,2,3,1,0,38
25,9,4,2,0,14344,38
47,11,0,0,0,0,38
45,9,2,13,1,0,38
53,9,2,0,1,0,38
27,13,4,2,1,0,38
48,13,2,3,1,0,23
67,13,2,0,1,0,38
37,9,4,13,1,0,38
37,9,2,9,0,0,38
47,14,2,9,1,0,38
45,13,2,9,1,0,38
26,10,4,11,0,0,38
59,9,4,0,1,0,12
27,13,4,10,1,13550,38
41,9,0,2,1,2174,23
53,9,2,3,0,0,38
27,9,4,7,0,0,38
54,9,2,6,1,0,30
24,10,4,0,0,0,38
36,11,2,0,1,0,38
61,4,2,11,1,0,38
41,13,2,9,0,0,38
30,9,2,10,1,0,38
38,13,2,3,1,0,38
23,9,0,2,1,0,38
47,13,2,3,1,0,38
44,13,2,3,1,0,38
32,13,2,11,1,0,38
40,10,2,2,1,0,38
33,9,2,11,1,0,38
32,9,0,11,1,0,38
26,10,2,11,1,0,38
43,10,2,11,1,7298,38
53,10,2,0,1,0,38
42,10,0,3,1,0,38
39,10,0,11,0,0,38
57,10,2,11,1,99999,38
35,13,4,11,0,0,38
21,10,4,7,0,0,38
41,9,2,13,1,0,38
38,14,4,3,0,10520,38
30,9,2,13,1,0,38
46,9,0,6,0,0,38
38,9,2,5,1,0,38
42,12,2,3,1,0,38
36,11,2,3,0,0,38
64,5,2,0,1,0,38
47,9,2,3,1,0,38
28,9,2,2,1,0,38
20,10,4,7,1,0,38
26,9,4,0,1,0,38
32,10,5,12,0,3887,38
17,8,4,0,0,0,38
46,9,0,9,0,0,38
46,15,5,9,0,0,10
44,13,3,0,0,0,4
44,9,2,2,1,7688,38
48,10,6,7,0,0,38
50,9,2,2,1,0,38
41,9,2,2,1,0,38
34,13,2,9,1,0,38
28,6,4,6,1,0,38
57,9,0,0,0,0,38
59,9,2,5,1,0,38
20,10,4,0,0,0,38
44,10,2,11,1,0,38
59,9,6,6,0,0,38
42,9,2,11,1,0,38
39,12,2,2,0,0,29
58,13,2,0,1,0,38
43,13,2,9,1,0,38
51,9,2,13,1,0,38
69,13,2,9,1,20051,38
34,10,2,0,1,0,38
25,10,4,11,0,0,38
56,13,2,11,1,0,38
33,14,2,9,1,15024,38
32,10,2,11,1,4386,38
39,9,2,9,1,0,38
42,9,2,13,1,0,38
48,11,2,7,0,8614,16
36,14,2,9,1,0,38
43,5,2,2,1,0,38
26,11,4,7,0,0,38
39,9,2,0,0,0,38
40,13,2,10,1,0,38
21,10,4,6,1,0,38
31,12,2,0,1,7298,38
55,10,2,2,1,0,38
39,14,2,9,1,0,38
30,14,4,9,0,0,38
29,9,2,7,1,0,38
50,10,0,11,0,0,38
54,9,0,11,0,0,38
39,14,4,9,1,0,38
41,10,4,11,1,0,38
47,13,0,10,1,0,38
34,10,4,0,1,0,38
32,13,2,3,1,0,38
41,14,4,0,0,0,38
19,9,4,7,0,0,38
69,7,2,0,1,0,38
60,13,2,8,1,0,18
51,10,0,0,0,0,38
52,13,2,7,1,0,4
46,5,2,6,1,0,38
38,9,5,2,0,0,38
45,10,2,9,1,0,38
40,10,4,11,0,0,38
51,14,4,9,1,0,38
39,13,2,12,1,0,38
44,15,2,9,1,0,38
28,14,2,11,1,0,9
50,9,2,0,1,0,38
46,9,2,3,0,0,38
43,14,2,9,1,0,38
59,10,2,2,1,0,38
56,9,2,2,1,0,38
24,9,2,11,0,0,38
29,10,2,0,1,0,38
47,9,2,6,1,0,38
37,10,2,12,0,7298,38
19,10,4,0,0,0,38
26,10,2,5,1,0,38
56,10,2,0,1,0,24
38,13,0,11,1,0,38
35,11,4,0,0,14344,38
20,10,4,0,0,0,38
26,9,4,7,1,0,38
61,13,2,3,1,0,38
46,10,4,3,1,0,38
47,4,2,6,1,0,38
27,12,2,2,1,0,38
19,9,4,5,1,0,38
39,11,2,12,1,0,38
36,10,2,10,1,0,38
51,9,2,2,1,7298,38
34,13,2,3,1,0,38
48,13,2,9,1,0,38
60,9,0,3,1,10520,38
42,4,2,7,0,0,38
39,9,2,7,0,5013,38
36,9,0,0,0,0,38
35,9,0,2,1,0,38
26,13,4,7,0,0,38
36,13,2,9,1,0,38
58,13,4,9,1,0,38
40,9,2,9,1,7298,38
38,9,2,2,1,0,38
36,5,2,6,1,0,38
39,15,2,9,1,0,38
66,13,2,10,1,20051,38
18,9,4,6,1,0,38
43,10,2,11,1,7688,38
51,10,2,3,1,0,38
33,9,2,2,1,0,38
47,15,2,9,1,15024,38
51,16,2,9,1,0,18
30,10,4,2,1,0,38
29,9,2,13,1,5178,38
43,13,2,0,1,0,38
47,9,2,3,1,0,38
31,9,2,6,1,0,38
44,13,2,1,1,3103,38
42,13,2,3,1,0,38
37,9,2,12,1,0,38
40,14,4,6,0,14084,38
34,13,4,3,0,4787,9
50,9,2,11,1,0,38
34,15,2,9,1,0,38
45,14,2,9,0,0,38
54,13,5,9,0,0,38
46,11,0,12,0,0,38
51,9,4,2,0,0,25
43,14,2,9,1,0,38
31,10,6,0,0,0,38
24,10,2,11,1,0,38
54,10,2,3,1,0,38
38,16,2,9,1,0,38
36,14,2,3,1,15024,38
25,13,4,9,0,0,38
43,9,2,0,0,0,1
26,9,2,6,1,0,38
44,11,2,11,1,4386,38
28,11,2,9,1,99999,38
26,9,0,0,0,0,38
39,12,6,0,0,0,38
51,13,0,0,0,0,38
48,9,2,2,1,0,38
47,9,2,0,1,0,38
28,10,2,2,1,0,38
22,10,4,0,1,0,38
36,11,2,7,1,0,38
38,9,0,2,1,0,38
62,12,2,2,1,0,8
29,9,5,6,1,0,38
39,9,2,11,1,3103,38
31,10,0,0,0,0,38
39,10,0,3,0,0,38
43,13,4,9,0,0,38
45,13,2,2,1,3103,38
37,9,0,2,1,0,38
51,9,2,0,0,7688,38
30,10,2,2,1,0,38
27,9,2,2,1,0,38
31,10,2,11,1,0,38
38,13,5,9,1,0,38
44,9,2,11,0,0,38
28,13,2,3,0,0,38
41,14,4,9,1,0,38
31,9,2,6,1,0,38
52,9,2,11,1,0,38
31,12,2,2,1,0,38
37,9,4,5,1,0,38
36,9,2,0,0,0,38
52,10,2,7,1,0,38
62,11,0,7,1,0,38
33,14,4,9,1,0,38
49,14,2,3,1,0,38
53,16,2,9,1,0,38
39,15,2,9,1,0,38
23,13,4,0,1,2907,38
38,10,2,6,1,0,38
47,13,4,3,1,0,38
27,9,4,2,1,9562,38
32,9,4,7,1,0,38
51,10,2,2,1,0,38
18,6,4,11,0,0,38
50,9,2,0,0,5178,38
57,11,2,10,1,3103,38
37,9,2,4,1,0,38
42,10,2,2,1,0,38
53,10,2,11,1,15024,38
44,6,4,11,0,0,5
23,10,4,11,1,0,38
42,14,2,3,1,0,38
41,9,0,12,0,0,38
48,9,2,13,1,0,38
26,13,4,10,1,0,38
27,12,4,11,0,0,38
52,10,2,2,1,0,38
27,9,4,11,1,0,38
31,9,2,6,1,0,38
52,9,6,8,0,0,38
51,9,2,6,1,0,38
58,3,0,7,0,0,13
34,13,2,3,1,0,38
19,4,4,7,0,0,38
18,9,4,11,0,0,38
42,10,0,6,1,0,38
53,9,2,6,1,0,38
44,10,2,6,1,0,38
42,10,2,9,1,0,38
40,15,2,9,1,15024,38
19,8,2,3,0,15024,38
29,13,4,9,0,0,38
34,9,2,13,1,0,38
52,14,2,9,1,0,38
24,13,2,11,1,0,38
36,12,2,3,0,0,38
27,9,0,0,0,0,38
33,11,2,11,1,0,38
57,9,2,7,1,0,8
50,9,2,2,1,0,38
29,10,4,0,0,0,38
28,11,4,12,0,0,38
50,9,2,5,1,0,38
28,11,2,2,1,0,9
48,10,0,0,0,0,38
29,9,4,10,1,0,38
47,10,2,5,1,0,38
38,10,6,0,0,0,38
40,8,2,2,1,0,38
25,13,2,9,1,0,38
40,15,2,9,1,0,38
30,9,2,6,1,0,38
19,9,4,7,0,0,38
49,9,2,0,1,0,38
47,4,2,2,1,0,38
65,10,6,0,0,0,38
42,13,2,3,1,0,38
38,9,2,2,1,0,38
22,10,4,0,1,0,38
45,16,2,9,1,0,30
38,14,2,9,1,0,38
53,14,2,3,1,0,38
50,13,2,2,1,0,38
30,13,2,9,1,0,38
53,14,2,0,1,0,38
30,9,4,7,0,0,38
46,10,2,3,1,0,38
25,9,4,11,1,4416,38
52,9,0,7,1,0,38
36,13,0,9,0,0,38
25,13,0,2,1,0,38
49,14,2,3,1,0,38
57,9,5,6,1,2174,4
39,9,2,5,1,0,38
41,14,2,9,0,0,35
59,4,2,4,1,0,38
34,4,2,13,1,0,38
59,9,2,5,1,0,38
46,10,2,0,0,0,38
36,8,5,7,0,0,25
41,10,2,11,1,0,38
46,9,2,9,1,0,38
46,14,2,9,1,0,38
40,14,2,3,1,99999,38
38,13,0,3,1,0,38
40,14,4,0,0,0,38
21,10,4,11,1,0,38
38,7,2,2,1,5178,38
45,11,0,3,1,0,38
66,9,6,11,0,0,38
42,13,2,3,1,3137,38
27,10,2,3,0,0,38
49,9,2,2,1,0,38
35,13,0,12,1,7430,10
57,10,0,0,0,0,38
36,9,0,0,0,0,38
36,9,2,10,1,0,38
43,3,3,4,1,0,25
48,12,2,3,0,0,18
58,9,2,11,1,0,38
23,10,2,7,1,0,38
43,9,2,2,1,0,38
40,10,4,0,0,0,38
45,13,2,3,1,0,38
34,9,2,9,1,5178,38
39,15,2,9,1,0,38
40,10,2,9,1,0,38
46,13,2,2,0,7688,38
50,9,2,3,1,7298,38
36,9,2,2,1,0,38
26,13,4,11,0,0,38
57,14,2,12,1,0,38
49,9,2,0,1,0,32
45,14,2,11,1,0,38
35,8,2,2,1,5178,38
30,10,2,2,1,0,38
30,13,2,0,0,0,38
49,10,2,2,1,0,38
35,9,4,12,0,1151,38
22,9,5,7,0,0,38
40,11,4,3,0,0,38
39,9,2,0,1,0,38
25,10,4,0,0,0,38
18,7,4,9,0,0,38
31,9,4,7,0,0,38
28,10,2,3,1,0,38
49,9,2,0,1,0,38
26,9,2,0,0,0,38
29,13,2,3,1,7688,38
37,9,2,3,1,0,38
90,5,4,0,0,0,38
36,13,2,11,1,0,38
57,3,5,6,0,0,38
45,13,2,3,1,7688,38
66,9,2,5,1,0,38
60,13,2,9,0,0,38
50,9,2,13,1,0,38
76,9,2,3,1,0,1
31,13,4,9,1,0,38
32,10,2,12,1,0,38
50,13,2,12,0,0,38
41,11,2,6,1,0,38
38,11,2,7,1,0,38
25,13,4,9,0,0,38
39,9,2,5,1,0,38
59,14,4,3,1,0,38
55,11,5,9,0,0,38
26,13,2,11,1,0,38
35,10,2,9,1,0,38
52,13,2,3,1,0,38
27,9,4,2,1,0,38
52,10,2,11,1,15024,38
46,9,2,2,1,0,38
25,9,4,0,0,0,38
39,13,2,9,1,0,38
54,5,2,3,1,0,38
39,9,2,6,1,0,38
37,9,2,3,1,0,38
58,9,2,3,1,0,38
33,10,0,0,0,0,38
28,9,4,2,1,0,25
29,13,0,8,1,10520,38
49,9,2,2,0,0,38
36,10,4,3,0,0,38
37,9,2,2,1,0,38
28,14,4,9,0,0,38
35,11,2,7,0,0,38
55,7,2,7,1,0,38
18,5,4,7,1,0,38
49,16,2,9,0,0,38
44,10,2,9,1,0,38
46,13,2,13,1,0,38
71,9,6,0,0,0,38
49,5,2,5,1,0,38
30,9,2,2,1,0,38
52,9,5,2,1,0,38
51,13,2,9,1,0,38
28,13,2,3,1,3103,38
65,13,2,9,1,5556,38
45,13,0,9,1,0,38
56,4,2,2,1,0,38
65,4,2,2,1,0,38
49,13,2,9,1,5013,38
56,13,0,3,1,0,38
28,9,4,5,1,0,38
34,10,2,3,1,0,38
25,9,4,11,1,6849,38
48,9,2,13,1,0,38
36,13,4,3,0,0,38
33,6,4,5,1,0,38
32,9,2,10,0,0,4
27,10,4,2,1,0,38
63,9,2,3,1,7298,38
35,10,2,3,1,0,29
28,12,0,3,0,0,38
55,9,2,12,0,0,38
42,10,2,0,1,0,38
39,15,3,8,1,4787,38
38,9,2,2,1,0,38
43,14,2,9,0,0,38
28,9,4,6,0,0,38
37,13,2,3,1,0,38
29,9,4,0,0,0,38
48,13,2,3,1,0,38
61,10,2,11,0,0,38
57,10,3,0,1,0,38
35,13,4,11,0,0,38
42,13,2,9,1,0,38
35,10,4,11,1,0,38
34,13,2,9,0,0,38
47,15,2,3,1,99999,38
48,14,2,3,1,0,38
51,10,2,11,1,0,38
31,9,2,6,1,5013,38
36,9,4,5,1,0,38
51,9,0,3,0,99999,38
33,10,0,7,0,0,38
34,9,2,2,1,0,38
41,10,2,0,1,0,38
40,6,2,5,1,0,38
37,13,2,9,1,0,38
49,14,2,9,1,0,38
63,9,2,11,1,0,38
35,9,4,11,1,0,38
25,13,4,0,0,0,38
45,6,4,6,1,0,39
63,13,6,3,0,0,38
37,13,2,0,1,7298,38
47,14,2,9,1,0,18
56,10,2,3,0,7688,38
57,10,2,9,1,0,38
27,9,0,2,1,0,38
47,11,0,11,1,0,38
42,13,2,3,1,15024,38
40,14,2,3,1,0,38
58,9,2,4,0,99999,38
38,10,2,11,1,7298,38
47,10,2,2,1,0,38
59,13,2,2,1,15024,38
18,8,4,0,1,0,38
51,13,2,9,1,15024,38
33,10,2,10,1,0,38
49,12,2,11,0,0,38
23,9,5,3,0,0,38
26,10,2,2,1,0,38
19,6,4,5,1,0,38
45,10,2,10,1,0,38
50,13,2,9,1,0,20
49,10,2,3,1,0,38
40,5,5,6,1,0,38
58,7,2,0,1,0,38
27,13,4,11,1,10520,38
32,12,2,3,1,15024,38
28,10,0,0,1,0,38
40,13,2,11,1,0,38
54,13,2,7,1,7688,38
22,10,4,11,1,0,38
50,16,2,9,1,0,38
42,10,2,12,1,0,38
28,7,4,2,1,0,38
29,9,4,13,1,0,5
39,14,4,9,0,0,38
42,13,2,3,1,3103,38
33,14,2,9,1,0,38
50,13,2,3,1,0,38
23,9,4,7,1,0,38
43,13,0,3,1,0,38
29,14,2,9,1,0,38
54,12,2,11,1,0,38
41,10,2,4,1,7688,38
21,9,4,11,0,0,38
26,13,4,9,0,0,38
59,9,2,6,1,0,38
44,13,2,9,1,0,38
39,7,2,7,1,0,38
31,9,4,0,0,0,32
46,14,0,9,1,0,38
52,9,2,2,1,0,38
32,14,2,3,0,0,38
25,13,2,9,0,0,38
23,9,4,11,1,0,38
22,10,4,7,0,0,29
58,9,2,3,1,0,38
30,9,2,13,1,0,38
27,14,4,9,0,0,38
27,11,4,6,1,0,38
42,13,2,12,1,0,38
56,10,2,13,1,0,38
